ip_address,request_path,request_method,user_agent,failed_login_attempts,request_count,risk_score,risk_level,attack_type
"67.150.24.70","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","21","MALICIOUS","SQL_INJECTION"
"7.19.199.222","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","14","14","22.2","MALICIOUS","CREDENTIAL_STUFFING"
"192.243.173.195","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","5.4","NORMAL","HTTP_METHOD_ABUSE"
"116.14.201.86","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","7.2","SUSPICIOUS","HTTP_METHOD_ABUSE"
"231.32.85.161","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","15","4.5","NORMAL","NORMAL"
"232.36.188.168","/login/","POST","python-requests/2.28","13","13","22.9","MALICIOUS","CREDENTIAL_STUFFING"
"197.126.149.198","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","6.3","SUSPICIOUS","HTTP_METHOD_ABUSE"
"75.71.189.102","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","7","SUSPICIOUS","PATH_TRAVERSAL"
"210.13.240.224","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","3","NORMAL","NORMAL"
"82.114.41.15","/login/","POST","python-requests/2.28","12","12","21.6","MALICIOUS","CREDENTIAL_STUFFING"
"215.146.28.227","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","7.9","SUSPICIOUS","PATH_TRAVERSAL"
"188.111.31.83","/login/","POST","python-requests/2.28","8","8","16.4","MALICIOUS","CREDENTIAL_STUFFING"
"69.112.149.103","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"173.242.245.115","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","3.6","NORMAL","NORMAL"
"113.192.130.189","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","3.9","NORMAL","NORMAL"
"247.76.22.237","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","5.1","NORMAL","HTTP_METHOD_ABUSE"
"3.94.161.184","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","8.2","SUSPICIOUS","PATH_TRAVERSAL"
"20.196.248.30","/login/","POST","python-requests/2.28","10","10","19","MALICIOUS","CREDENTIAL_STUFFING"
"227.110.46.57","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","7.3","SUSPICIOUS","PATH_TRAVERSAL"
"167.120.9.212","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","5.7","NORMAL","HTTP_METHOD_ABUSE"
"194.57.64.140","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","7.6","SUSPICIOUS","PATH_TRAVERSAL"
"55.123.201.50","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","6.9","SUSPICIOUS","HTTP_METHOD_ABUSE"
"120.139.231.240","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","3.3","NORMAL","NORMAL"
"113.146.185.4","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","2.1","NORMAL","NORMAL"
"111.84.67.156","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","6.4","SUSPICIOUS","PATH_TRAVERSAL"
"182.187.142.34","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","23.6","MALICIOUS","SQL_INJECTION"
"16.215.225.190","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","17","MALICIOUS","CREDENTIAL_STUFFING"
"60.38.148.78","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"36.237.75.209","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"248.37.144.128","/login/","POST","python-requests/2.28","8","8","16.4","MALICIOUS","CREDENTIAL_STUFFING"
"120.138.207.1","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","15","4.5","NORMAL","NORMAL"
"189.31.115.202","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","6.6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"207.89.82.227","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","15.7","MALICIOUS","CREDENTIAL_STUFFING"
"60.224.36.99","/login/","POST","python-requests/2.28","9","9","17.7","MALICIOUS","CREDENTIAL_STUFFING"
"147.60.95.112","/login/","POST","python-requests/2.28","11","11","20.3","MALICIOUS","CREDENTIAL_STUFFING"
"140.104.182.136","/login/","POST","python-requests/2.28","9","9","17.7","MALICIOUS","CREDENTIAL_STUFFING"
"130.241.199.174","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","8","SUSPICIOUS","COMMAND_INJECTION"
"137.46.163.204","/login/","POST","python-requests/2.28","17","17","28.1","MALICIOUS","CREDENTIAL_STUFFING"
"31.228.1.141","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","15","8.5","SUSPICIOUS","PATH_TRAVERSAL"
"184.19.95.243","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","2.1","NORMAL","NORMAL"
"224.119.95.165","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","20.9","MALICIOUS","CREDENTIAL_STUFFING"
"124.75.221.181","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","7.2","SUSPICIOUS","HTTP_METHOD_ABUSE"
"88.131.18.107","/login/","POST","python-requests/2.28","11","11","20.3","MALICIOUS","CREDENTIAL_STUFFING"
"91.154.251.248","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","17","MALICIOUS","CREDENTIAL_STUFFING"
"25.202.16.110","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","7","SUSPICIOUS","PATH_TRAVERSAL"
"178.86.200.92","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","17","MALICIOUS","CREDENTIAL_STUFFING"
"106.4.202.37","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","16","9.8","SUSPICIOUS","COMMAND_INJECTION"
"3.158.235.145","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","3.3","NORMAL","NORMAL"
"193.48.170.206","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","7","SUSPICIOUS","PATH_TRAVERSAL"
"198.20.55.43","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"27.43.59.206","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","6.1","SUSPICIOUS","PATH_TRAVERSAL"
"23.59.193.66","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","5.7","NORMAL","HTTP_METHOD_ABUSE"
"219.66.29.73","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","6.7","SUSPICIOUS","PATH_TRAVERSAL"
"132.148.76.65","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","14","14","22.2","MALICIOUS","CREDENTIAL_STUFFING"
"200.162.25.188","/login/","POST","python-requests/2.28","10","10","19","MALICIOUS","CREDENTIAL_STUFFING"
"94.109.156.154","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","14","14","22.2","MALICIOUS","CREDENTIAL_STUFFING"
"50.166.238.125","/login/","POST","python-requests/2.28","7","7","15.1","MALICIOUS","CREDENTIAL_STUFFING"
"60.206.27.20","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","7.6","SUSPICIOUS","PATH_TRAVERSAL"
"32.159.11.204","/login/","POST","python-requests/2.28","15","15","25.5","MALICIOUS","CREDENTIAL_STUFFING"
"18.145.193.219","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"141.201.174.123","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","6.4","SUSPICIOUS","PATH_TRAVERSAL"
"227.106.123.181","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","7.2","SUSPICIOUS","HTTP_METHOD_ABUSE"
"81.123.180.242","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","7.4","SUSPICIOUS","COMMAND_INJECTION"
"171.7.118.55","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","8.2","SUSPICIOUS","PATH_TRAVERSAL"
"84.231.16.82","/login/","POST","python-requests/2.28","10","10","19","MALICIOUS","CREDENTIAL_STUFFING"
"50.183.235.235","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","3","NORMAL","NORMAL"
"147.57.57.129","/login/","POST","python-requests/2.28","7","7","15.1","MALICIOUS","CREDENTIAL_STUFFING"
"178.155.107.111","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","3","NORMAL","NORMAL"
"195.166.176.50","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","7.4","SUSPICIOUS","COMMAND_INJECTION"
"230.34.87.35","/login/","POST","python-requests/2.28","9","9","17.7","MALICIOUS","CREDENTIAL_STUFFING"
"216.3.239.98","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","5.8","NORMAL","PATH_TRAVERSAL"
"180.111.32.149","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"53.202.41.94","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","6.3","SUSPICIOUS","HTTP_METHOD_ABUSE"
"195.250.250.226","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","7.6","SUSPICIOUS","PATH_TRAVERSAL"
"206.205.248.109","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","17","MALICIOUS","CREDENTIAL_STUFFING"
"36.85.115.181","/login/","POST","python-requests/2.28","10","10","19","MALICIOUS","CREDENTIAL_STUFFING"
"136.208.70.108","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"99.58.2.164","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","5.1","NORMAL","HTTP_METHOD_ABUSE"
"205.8.173.234","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","4.2","NORMAL","NORMAL"
"237.177.208.21","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","5","5","14.5","MALICIOUS","SQL_INJECTION"
"45.248.189.228","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","17","8.1","SUSPICIOUS","HTTP_METHOD_ABUSE"
"13.102.15.246","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","21","MALICIOUS","SQL_INJECTION"
"34.140.126.109","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","7.6","SUSPICIOUS","PATH_TRAVERSAL"
"194.233.178.100","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","18","10.4","SUSPICIOUS","COMMAND_INJECTION"
"242.123.85.55","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","17","MALICIOUS","CREDENTIAL_STUFFING"
"246.88.150.62","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","17.1","MALICIOUS","SQL_INJECTION"
"205.135.24.128","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","2.7","NORMAL","NORMAL"
"93.252.144.116","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","6.6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"130.86.83.172","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","3","NORMAL","NORMAL"
"25.33.193.170","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","5.8","NORMAL","PATH_TRAVERSAL"
"205.176.171.4","/login/","POST","python-requests/2.28","6","6","13.8","MALICIOUS","CREDENTIAL_STUFFING"
"159.47.87.193","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","23.6","MALICIOUS","SQL_INJECTION"
"175.39.88.161","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"219.64.169.187","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","16","16","24.8","MALICIOUS","CREDENTIAL_STUFFING"
"77.112.180.220","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","9.2","SUSPICIOUS","COMMAND_INJECTION"
"74.152.205.178","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"184.224.102.161","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","16","16","28.8","MALICIOUS","SQL_INJECTION"
"40.173.115.158","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","19.6","MALICIOUS","CREDENTIAL_STUFFING"
"69.111.203.30","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","14.4","MALICIOUS","CREDENTIAL_STUFFING"
"180.141.183.126","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","15.7","MALICIOUS","CREDENTIAL_STUFFING"
"175.108.212.59","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","4","4.2","NORMAL","HTTP_METHOD_ABUSE"
"31.23.119.59","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","15.7","MALICIOUS","CREDENTIAL_STUFFING"
"137.218.79.14","/login/","POST","python-requests/2.28","5","5","12.5","MALICIOUS","CREDENTIAL_STUFFING"
"213.164.232.218","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","22.3","MALICIOUS","SQL_INJECTION"
"118.73.11.67","/login/","POST","python-requests/2.28","12","12","21.6","MALICIOUS","CREDENTIAL_STUFFING"
"18.114.144.118","/login/","POST","python-requests/2.28","11","11","20.3","MALICIOUS","CREDENTIAL_STUFFING"
"143.172.252.24","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","20.9","MALICIOUS","CREDENTIAL_STUFFING"
"96.51.154.230","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","18.4","MALICIOUS","SQL_INJECTION"
"226.72.215.209","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"106.91.52.198","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","3.6","NORMAL","NORMAL"
"117.212.123.118","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","7.4","SUSPICIOUS","COMMAND_INJECTION"
"129.57.27.189","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","3.3","NORMAL","NORMAL"
"145.48.202.254","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"192.112.201.238","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","3.3","NORMAL","NORMAL"
"200.21.216.253","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","14","14","26.2","MALICIOUS","SQL_INJECTION"
"68.25.183.131","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","15.8","MALICIOUS","SQL_INJECTION"
"36.186.87.24","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","14","14","22.2","MALICIOUS","CREDENTIAL_STUFFING"
"64.190.118.79","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","17","MALICIOUS","CREDENTIAL_STUFFING"
"205.128.243.150","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","2.4","NORMAL","NORMAL"
"158.21.7.88","/login/","POST","python-requests/2.28","13","13","22.9","MALICIOUS","CREDENTIAL_STUFFING"
"125.148.102.52","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","6.3","SUSPICIOUS","HTTP_METHOD_ABUSE"
"181.29.35.137","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","8.6","SUSPICIOUS","COMMAND_INJECTION"
"78.41.112.219","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","18.4","MALICIOUS","SQL_INJECTION"
"136.177.42.39","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","7.2","SUSPICIOUS","HTTP_METHOD_ABUSE"
"212.33.135.26","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"155.138.167.252","/login/","POST","python-requests/2.28","11","11","20.3","MALICIOUS","CREDENTIAL_STUFFING"
"155.153.49.116","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","22.3","MALICIOUS","SQL_INJECTION"
"136.31.27.161","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","16","16","24.8","MALICIOUS","CREDENTIAL_STUFFING"
"115.18.141.62","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","7.3","SUSPICIOUS","PATH_TRAVERSAL"
"29.16.253.51","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","8.9","SUSPICIOUS","COMMAND_INJECTION"
"203.144.200.26","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"46.16.208.78","/login/","POST","python-requests/2.28","8","8","16.4","MALICIOUS","CREDENTIAL_STUFFING"
"17.66.153.183","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","17","MALICIOUS","CREDENTIAL_STUFFING"
"143.247.8.189","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","7.4","SUSPICIOUS","COMMAND_INJECTION"
"81.104.130.87","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","3","NORMAL","NORMAL"
"86.221.12.43","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","7.2","SUSPICIOUS","HTTP_METHOD_ABUSE"
"108.114.229.30","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","21","MALICIOUS","SQL_INJECTION"
"104.160.59.222","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","11.8","SUSPICIOUS","CREDENTIAL_STUFFING"
"248.244.39.199","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","6.6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"89.226.106.109","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"180.214.83.220","/login/","POST","python-requests/2.28","13","13","22.9","MALICIOUS","CREDENTIAL_STUFFING"
"63.31.88.183","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","5.1","NORMAL","HTTP_METHOD_ABUSE"
"218.134.2.13","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","14.4","MALICIOUS","CREDENTIAL_STUFFING"
"36.92.196.98","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","24.9","MALICIOUS","SQL_INJECTION"
"241.219.159.29","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","14.4","MALICIOUS","CREDENTIAL_STUFFING"
"139.202.10.23","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","20.9","MALICIOUS","CREDENTIAL_STUFFING"
"215.136.90.190","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","3.3","NORMAL","NORMAL"
"173.67.36.102","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","15","15","27.5","MALICIOUS","SQL_INJECTION"
"39.69.169.97","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","19.6","MALICIOUS","CREDENTIAL_STUFFING"
"196.221.242.38","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","11.8","SUSPICIOUS","CREDENTIAL_STUFFING"
"34.235.184.58","/login/","POST","python-requests/2.28","17","17","28.1","MALICIOUS","CREDENTIAL_STUFFING"
"215.215.34.120","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","8.6","SUSPICIOUS","COMMAND_INJECTION"
"151.238.192.180","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","7.9","SUSPICIOUS","PATH_TRAVERSAL"
"64.221.27.178","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","8","SUSPICIOUS","COMMAND_INJECTION"
"215.227.186.80","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","1.8","NORMAL","NORMAL"
"81.204.232.187","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","11.8","SUSPICIOUS","CREDENTIAL_STUFFING"
"100.95.216.58","/login/","POST","python-requests/2.28","15","15","25.5","MALICIOUS","CREDENTIAL_STUFFING"
"81.7.7.105","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","23.6","MALICIOUS","SQL_INJECTION"
"251.74.184.147","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","3.6","NORMAL","NORMAL"
"79.237.72.20","/login/","POST","python-requests/2.28","8","8","16.4","MALICIOUS","CREDENTIAL_STUFFING"
"4.189.13.71","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","18.3","MALICIOUS","CREDENTIAL_STUFFING"
"104.91.39.8","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","4","4","9.2","SUSPICIOUS","SQL_INJECTION"
"82.88.232.242","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","20.9","MALICIOUS","CREDENTIAL_STUFFING"
"182.81.116.122","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","4.8","NORMAL","HTTP_METHOD_ABUSE"
"44.134.231.235","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"148.107.254.254","/login/","POST","python-requests/2.28","9","9","17.7","MALICIOUS","CREDENTIAL_STUFFING"
"82.205.81.46","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","5","5","14.5","MALICIOUS","SQL_INJECTION"
"139.200.70.246","/login/","POST","python-requests/2.28","7","7","15.1","MALICIOUS","CREDENTIAL_STUFFING"
"26.195.182.108","/login/","POST","python-requests/2.28","12","12","21.6","MALICIOUS","CREDENTIAL_STUFFING"
"131.202.31.201","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","11.8","SUSPICIOUS","CREDENTIAL_STUFFING"
"64.39.91.142","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","8.2","SUSPICIOUS","PATH_TRAVERSAL"
"137.80.176.199","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","15.7","MALICIOUS","CREDENTIAL_STUFFING"
"4.235.192.59","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","18.3","MALICIOUS","CREDENTIAL_STUFFING"
"217.120.226.149","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","15","15","23.5","MALICIOUS","CREDENTIAL_STUFFING"
"1.174.41.14","/login/","POST","python-requests/2.28","11","11","20.3","MALICIOUS","CREDENTIAL_STUFFING"
"152.239.210.229","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","5.1","NORMAL","HTTP_METHOD_ABUSE"
"58.249.247.86","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","5.1","NORMAL","HTTP_METHOD_ABUSE"
"119.244.129.110","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","3.9","NORMAL","NORMAL"
"233.81.7.88","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","7.6","SUSPICIOUS","PATH_TRAVERSAL"
"176.174.129.208","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"190.119.69.212","/login/","POST","python-requests/2.28","7","7","15.1","MALICIOUS","CREDENTIAL_STUFFING"
"93.119.246.36","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","2.4","NORMAL","NORMAL"
"52.96.52.161","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","24.9","MALICIOUS","SQL_INJECTION"
"49.152.242.231","/login/","POST","python-requests/2.28","11","11","20.3","MALICIOUS","CREDENTIAL_STUFFING"
"36.179.27.98","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"201.203.102.199","/login/","POST","python-requests/2.28","10","10","19","MALICIOUS","CREDENTIAL_STUFFING"
"34.189.137.108","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"37.93.234.227","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","8","SUSPICIOUS","COMMAND_INJECTION"
"32.40.142.39","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","24.9","MALICIOUS","SQL_INJECTION"
"37.74.63.243","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","2.7","NORMAL","NORMAL"
"209.188.95.57","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","6.3","SUSPICIOUS","HTTP_METHOD_ABUSE"
"190.245.146.130","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","17.1","MALICIOUS","SQL_INJECTION"
"44.84.46.17","/login/","POST","python-requests/2.28","11","11","20.3","MALICIOUS","CREDENTIAL_STUFFING"
"143.5.126.125","/login/","POST","python-requests/2.28","11","11","20.3","MALICIOUS","CREDENTIAL_STUFFING"
"22.155.73.147","/login/","POST","python-requests/2.28","12","12","21.6","MALICIOUS","CREDENTIAL_STUFFING"
"52.244.13.171","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","15","4.5","NORMAL","NORMAL"
"151.222.235.110","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"40.9.120.51","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","22.3","MALICIOUS","SQL_INJECTION"
"28.142.122.41","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","7.4","SUSPICIOUS","COMMAND_INJECTION"
"194.105.8.93","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","7.2","SUSPICIOUS","HTTP_METHOD_ABUSE"
"166.39.204.147","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","6.4","SUSPICIOUS","PATH_TRAVERSAL"
"95.145.207.158","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","14","14","22.2","MALICIOUS","CREDENTIAL_STUFFING"
